DanOrder	alanOrder	lineID	page	page_on_photo	col_on_single_page	x1col	y1col	x2col	y2col	newLineNuAlan	GTLineNumberDaniel	top_on_page	bottom_on_page	left_on_page	right_on_page	AT	GT2	enriched_y_n	color_img_file_name	include	regionID	regionx1	regiony1	regionx2	regiony2	enriched_y_n	color_img_file_name
65	63	1611	16	1	1	1	1	1024	1433	11	11	487	569	230	888	שבו נשתנאו אומות העולם להק’ב'ה' ונתן להם איפופסים שנ' והגוים חרוב	שבו נשתנאו אומות העולם להק'ב'ה' ונתן להם איפופוסים שנ' והגוים חרוב	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
66	64	1612	16	1	1	1	1	1024	1433	12	12	523	605	234	880	יחדבו ˙ אמ'ר' אבאבר כהנא מחורב יחורבו משם נטלו איפופוסים שהם˙	יחרבו ˙ אמ'ר' אבא בר כהנא מחורב יחורבו משם נטלו איפופוסים שלהם	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
67	65	1613	16	1	1	1	1	1024	1433	13	13	566	634	228	847	באהל מועד ˙ הדא הא דכתיב כל כבודה בת מלך פנימה ממשבצות	באהל מועד ˙ הדא היא דכתיב כל כבודה בת מלך פנימה ממשבצות	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
68	66	1614	16	1	1	1	1	1024	1433	14	14	597	678	226	867	זהב לבושה ˙ עד שלא עמד אהל מועד דבר הק'ב'ה' עם משה בסנה שנ' ויקרא	זהב לבושה ˙ עד שלא עמד אהל מועד דבר הק'ב'ה' עם משה בסנה שנ' ויקרא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
69	67	1615	16	1	1	1	1	1024	1433	15	15	640	711	225	889	אליו ײ מתוך הסנה ˙ ואחר כך דבר עמו במדין שנ' ויאמר ײ אל משה במדין	אליו ײ מתוך הסנה ˙ ואחר כך דבר עמו במדין שנ' ויאמר ײ אל משה במדין	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
70	68	1616	16	1	1	1	1	1024	1433	16	16	677	748	227	897	לך שוב מצרימה וגו' ˙ ואחר כך דבר עמו בארץ מצרים שנ' ויאמר ײ אל משה	לך שוב מצרימה וגו' ˙ כך דבר עמו בארץ מצרים שנ' ויאמר ײ אל משה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
71	69	1617	16	1	1	1	1	1024	1433	17	17	713	784	221	885	ואל אהרן בארץ מצדים לאמר ˙ ואחר כך דבר עמו במדבר סיני שנ' ומשה	ואל אהרן בארץ מצרים לאמר ˙ ואחר כך דבר עמו במדבר סיני שנ' ומשה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
72	70	1618	16	1	1	1	1	1024	1433	18	18	750	821	229	889	עלה אל הﭏהים ויקרא אליו ײ מן ההר לאמר וגו' ˙ וכיון שעמד אהל מועד	עלה אל הﭏהים ויקרא אליו ײ מן ההר לאמר וגו' ˙ וכיון שעמד אהל מועד	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
73	71	1619	16	1	1	1	1	1024	1433	19	19	786	857	224	885	אמ' יפה היא הצניעות שנ' והצנע לכת עם ﭏהיך ˙ הריני מדבר עמו באהל	אמ' יפה היא הצניעות שנ' והצנע לכת עם ﭏהיך ˙ הריני מדבר עמו באהל	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
74	72	1620	16	1	1	1	1	1024	1433	20	20	824	894	222	881	מועד ˙ וכן הוא אומר כל כבודה בת מלך פנימה ˙ בת מלך ˙ זה משה שנקרא	מועד ˙ וכן הוא אומר כל כבודה בת מלך פנימה ˙ בת מלך ˙ זה משה שנקרא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
75	73	1621	16	1	1	1	1	1024	1433	21	21	862	933	219	888	מלך כמה דתימר וסכרתי מצרים ביד אדנים קשה ˙ שבאו על מצרים ˙ ומלך	מלך כמה דתימר וסכרתי מצרים ביד אדנים קשה ˙ שבחו על מצרים ˙ ומלך	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
76	74	1622	16	1	1	1	1	1024	1433	22	22	899	970	224	885	עז משל בם ˙ זה משה שהיה מלכה של תורה שנקראת עז שנ' ײ עוז לעמו	עז ימשל בם ˙ זה משה שהיה מלכה של תורה שנקראת עז שנ' ײ עוז לעמו	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
77	75	1623	16	1	1	1	1	1024	1433	23	23	933	1005	221	867	יתן וגו' ˙ לפיכך כל כבודה בת מלך פנימה ˙ ממשבצות זהב לבושה ˙ זה	יתן וגו' ˙ לפיכך כל כבודה בת מלך פנימה ˙ ממשבצות זהב לבושה ˙ זה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
78	76	1624	16	1	1	1	1	1024	1433	24	24	970	1040	226	877	אהרן שנ' ועשית משבצות זהב ˙ מכאן אמרו חכמים אשה שהיא מצנעת	אהרן שנ' ועשית משבצות זהב ˙ מכאן אמרו חכמים אשה שהיא מצנעת	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
79	77	1625	16	1	1	1	1	1024	1433	25	25	1007	1078	226	882	עצמה אפלו היא ישרﭏית ראויה שתנשא לכהן גדול ותעמיד כהנים גדולים	עצמה אפלו היא ישרﭏית ראויה שתנשא לכהן גדול ותעמיד כהנים גדולים	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
80	78	1626	16	1	1	1	1	1024	1433	26	26	1043	1115	220	878	שנ' ממשבצות זהב לבושה ˙ אמ' הק'ב'ה' וכך הוא כבודי שאהא מדבר בפני'	שנ' ממשבצות זהב לבושה ˙ אמ' הק'ב'ה' וכך הוא כבודי שאהא מדבר בפני'	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png	1	1	1	1	1024	1433	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_16.png
82	79	1702	17	1	1	1	1	1024	1439	1	2	133	192	114	786	שנא ובבוא משה אל אהל מועד וגו' ˙ לכך נאמר באהל מועד ˙˙ אמ' ר'	שנא' ובבוא משה אל אהל מועד וגו' ˙ לכך נאמר באהל מועד ˙˙ אמ' ר'	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
83	80	1703	17	1	1	1	1	1024	1439	2	3	171	230	113	784	יהושע בן לוי ﭏו היו אומות העולם יודעים מה היה בית המקדש יפה להם	יהושע בן לוי ﭏו היו אומות העולם יודעים מה היה בית המקדש יפה להם	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
84	81	1704	17	1	1	1	1	1024	1439	3	4	210	269	114	793	קסטריות היו מקיפין אותו כדי לשמרו שהיה יפה להם יותא משל ישרﭏ שכן	קסטריות היו מקיפין אותו כדי לשמרו שהיה יפה להם יותר משל ישרﭏ שכן	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
85	82	1705	17	1	1	1	1	1024	1439	4	5	248	307	106	805	שלמה סודר תפלה שנ' אל הנכרי אשר לא מעמך ישרﭏ ובא מארץ רחוקה למען	שלמה סודר תפלה שנ' אל הנכרי אשר לא מעמך ישרﭏ ובא מארץ רחוקה למען	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
86	83	1706	17	1	1	1	1	1024	1439	5	6	286	345	118	794	שמך הגדול וידך החזקה וזרוע הנטויה ובא והתפלל אל הבית הזה ואתה	שמך הגדול וידך החזקה וזרוע הנטויה ובא והתפלל אל הבית הזה ואתה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
87	84	1707	17	1	1	1	1	1024	1439	6	7	325	384	123	800	תשמע השמים ממכון שבתך ועשית ככל אשר יקרא אליך ˙ אבל כשהא	תשמע השמים ממכון שבתך ועשית ככל אשר יקרא אליך ˙ אבל כשהוא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
88	85	1708	17	1	1	1	1	1024	1439	7	8	362	423	117	803	בא אצל ישראל מה כתיב ונתת לאיש ככל דרכיו אשר תדע ˙ אם ראוי לו היה	בא אצל ישראל מה כתיב ונתת לאיש ככל דרכיו אשר תדע ˙ אם ראוי לו היה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
89	86	1709	17	1	1	1	1	1024	1439	8	9	400	459	117	797	נותן לו ואם לאו לא תתן לו ˙ ולא תאמר בית המקדש אלא אלולי ישרﭏ לא היה	נותן לו ואם לאו לא תתן לו ˙ ולא תאמר בית המקדש אלא אלולי ישרﭏ לא היה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
90	87	1710	17	1	1	1	1	1024	1439	9	10	433	504	116	801	המטר יורד ולא השמש זורחת שבזכותן הק'ב’ה' מזריח לעולמו ˙ ולעולם הבא	המטר יורד ולא השמש זורחת שבזכותן הק’ב’ה’ מזריח לעולמו ˙ ולעולם הבא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
91	88	1711	17	1	1	1	1	1024	1439	10	11	470	541	123	801	אומות העולם רואים לישראל היאך הק'ב'ה' עושה טובה עמהם ובאים להדבק	אומות העולם רואים לישראל היאך הק’ב’ה’ עושה טובה עמהם ובאים להדבק	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
92	89	1712	17	1	1	1	1	1024	1439	11	12	507	579	119	807	בהם שנ' בימים ההמה יחזיקו עשרה אנשים מכל לשונות הגוים ˙ וכן היה	בהם שנ' בימים ההמה יחזיקו עשרה אנשים מכל לשונות הגוים ˙ וכן היה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
93	90	1713	17	1	1	1	1	1024	1439	12	13	546	617	120	800	אהל מועד יפה לאומות העולם שער שלא הוקם המשכן היו אומות העולם	אהל מועד יפה לאומות העולם שעד שלא הוקם המשכן היו אומות העולם	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
94	91	1714	17	1	1	1	1	1024	1439	13	14	583	655	144	800	שומעים קול הדיבר עם משה והיו מתים שנ' השמע עם קול ﭏהים מדבר	שומעים קול הדיבר עם משה והיו מתים שנ' השמע עם קול ﭏהים מדבר	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
95	92	1715	17	1	1	1	1	1024	1439	14	15	621	692	119	797	מתוך האש כאשר שמעת אתה ויחי ˙ אבל לאחר שהוקם המשכן לא שמעו	מתוך האש כאשר שמעת אתה ויחי ˙ אבל לאחר שהוקם המשכן לא שמעו	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
96	93	1716	17	1	1	1	1	1024	1439	15	16	660	730	117	806	הקול ולא מתו ˙˙ באחד לחדש השני וגו' ˙ הרא היא דכתיב צדקת'	הקול ולא מתו ˙˙ באחד לחדש השני וגו' ˙ הדא היא דכתיב צדקת'	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
97	94	1717	17	1	1	1	1	1024	1439	16	17	698	769	123	803	כהררי ﭏ וגו' ˙ אמ'ר' מאיר משל הצדיקים בדידתן וגו' כמו שכתוב בויקלא	כהררי ﭏ וגו' ˙ אמ’ר’ מאיר משל הצדיקים ברידתן וגו' כמו שכתוב (למעלה) בויקרא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
98	95	1718	17	1	1	1	1	1024	1439	17	18	734	806	158	800	רבה בפרשת שור או כשב ˙˙ דבר אחר צדקתך כהררי אל משפטיך ˙	רבה בפרשת שור או כשב ˙˙ אחר צדקתך כהררי אל משפטיך ˙	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
99	96	1719	17	1	1	1	1	1024	1439	18	19	775	844	135	798	צדקה שאת מביא לישרﭏ מפורסמת כשם שהרים הללו מפורסמים בעולם ˙	צדקה שאת מביא לישרﭏ מפורסמת כשם שהרים הללו מפורסמים בעולם ˙	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
100	97	1720	17	1	1	1	1	1024	1439	19	20	812	883	112	802	משפטיך תהום רבה ˙ משפטים שאת עושה עם ישרﭏ בעולם דומים לתהום	משפטיך תהום רבה ˙ משפטים שאת עושה עם ישרﭏ בעולם דומים לתהום	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
101	98	1721	17	1	1	1	1	1024	1439	20	21	851	922	122	800	רבה מה התהום בסתר אף המשפט שאת מביא להם בסתר כאי זה צד כיון	רבה מה התהום בסתר אף המשפט שאת מביא להם בסתר כאי זה צד כיון	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
102	99	1722	17	1	1	1	1	1024	1439	21	22	890	961	115	796	שחרבה ירושלם בתשעה באב חרבה וכשמראה לחזק אל החוא מראה בעשרים	שחרבה ירושלים בתשעה באב חרבה וכשמראה לחזקאל הוא מראה בעשרים	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
103	100	1723	17	1	1	1	1	1024	1439	22	23	928	998	123	809	למה שלא לפרסם באי זה נום חרבה כשהוא בא לגדל את ישרﭏ מפרסם אי זה	למה שלא לפרסם באי זה יום חרבה כשהוא בא לגדל את ישרﭏ מפרסם אי זה	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
104	101	1724	17	1	1	1	1	1024	1439	23	24	966	1034	118	798	מקום ואי זה יום אי זה חדש ואי זו שנה ואי זו איפטייה הדא היא דכתיב וידבר	מקום ואי זה יום אי זה חדש ואי זו שנה ואי זו איפטייה הדא היא דכתי וידבר	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
105	102	1725	17	1	1	1	1	1024	1439	24	25	1002	1073	120	793	ײ אל משה במדבר סיני באהל מועד באחד לחדש השני בשנה השנית לצאתם	ײ אל משה במדבר סיני באהל מועד באחד לחדש השני בשנה השנית לצאתם	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
106	103	1726	17	1	1	1	1	1024	1439	25	26	1040	1110	153	801	מארץ מצרים וגו' ˙ באי זה מקום במדבר סיני ˙ באי זה יום באחד לחדש ˙	מארץ מצרים וגו' ˙ באי זה מקום במדבר סיני ˙ באי זה יום באחד לחדש ˙	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
107	104	1727	17	1	1	1	1	1024	1439	26	27	1078	1149	121	798	באי זה חדש לחדש השני באי זושנה בשנה השנית ˙ באי זו איפטייה לצאתם	באי זה חדש לחדש השני באי זו שנה בשנה השנית ˙ באי זו איפטייה לצאתם 	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png	1	1	1	1	1024	1439	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_17.png
109	105	1802	18	1	1	1	1	1024	1427	0	2	0	0	0	0	 א רא ל  א פא		0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png	0	1	1	1	1024	1427	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png
110	106	1803	18	1	1	1	1	1024	1427	1	3	119	202	235	879	מצרים ˙˙ דבר אחר באחד נחדש השנ וגו'˙ הדא הו לב ו ע ץ	מצרים ˙˙ דבר אחר באחד לחדש השני וגו' ˙ הדא היא דכתיב לא עשה כן	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png	1	1	1	1	1024	1427	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png
111	107	1804	18	1	1	1	1	1024	1427	2	4	156	238	230	899	לכל גוי וגו' ˙ וירם קרן לעמו וגו' ˙ משל למלך שנשא אשה ראשונה ולא כתב לה גט	לכל גוי וגו' ˙ וירם קרן לעמו וגו' ˙ משל למלך שנשא אשה ראשונה ולא כתב לה [גט]	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png	1	1	1	1	1024	1427	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png
112	108	1805	18	1	1	1	1	1024	1427	3	5	191	273	239	890	כתובה נרשה ולא כתב לה גט כך לשניה ולשלישית לא היה כותב לא כתובה ולא	כתובה גרשה ולא כתב לה גט כך לשניה ולשלישית לא היה כותב לא כתובה ולא	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png	1	1	1	1	1024	1427	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png
113	109	1806	18	1	1	1	1	1024	1427	4	6	228	309	238	891	גט לא עשה ﭏא ראה ענייה אחת יתומה בתאבות בקש ליטול אותה אמ' לו	גט לא עשה ﭏא ראה ענייה אחת יתומה בת אבות בקש ליטול אותה אמ' לו	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png	1	1	1	1	1024	1427	0	Midrach_rabba_Nombres_(hébreu)__btv1b105399567_18.png
