page	line	left	top	right	bottom	AT	iiif_url
10	17	289	1127	1412	1198	שכת מותר חתה מא בד ודם מיה כחזרל ומרכ ברניירה והנ' ינו ב	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	18	289	1186	1412	1257	ח כמה שכה י הו מרכח ובן תה כירח כשכו למיתה ו יננו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	19	289	1239	1412	1310	ננ כמים כמירהמ˙  והיהמישה סבזר הב'ה' חומ לו שיי שם ז ב	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	20	289	1294	1412	1365	חמדכנה' והמים כחמתקין רה ה כתי זם וינק  ימ' ורהו י' ע וידחהו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	21	289	1356	1412	1427	שמר לך חמיהו הורהו זרכו ומה היה הנבן˙ רבן ש קממלילזמ'ל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	22	289	1415	1412	1486	אככה מופנין ף מדביו מרכי נשדחים בר וים במק מרפח אתימר ן	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	23	289	1471	1412	1542	לבל הב'ה' כמר מיפיח את הכרתום הי בי וה בי נון כר רמחבל לתוך מר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	24	289	1526	1412	1597	הני˙ ניחת כונם כיבחבו וממר שנהות צלת תחנים ותרלו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	25	289	1580	1412	1651	על השחן ויר או בשרתי חתה ות נליו כלתחנים מור הו נסרו ה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	26	289	1633	1412	1704	ביי רה ר ו ים המחכל לעך רבר המתכל לעשות בונסתואו בו מח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	27	289	1682	1412	1753	כתחהמם וישלר אב מנח ומת בה חמ י' אמי מיםהלה ל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	28	289	1735	1412	1806	יהיוה משים שור מותותגיבלוו ממר תוקין אמתה טומ עתוכ לז	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	29	289	1786	1412	1857	ומרנ ח רי נר וה כדמח בד תרהמחל ור רכר התדע ו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	30	289	1840	1412	1911	הממב 'הוקימ בבה למשה נ כך יוו'ת˙ ה במה שמי מבבנו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
10	31	289	1885	1412	1956	וש'שב' ' ' ג י הא ר'  ב' ב' ו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0010_fa_0002v.jp2/info.json
11	1	232	175	1386	246	ההק	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	2	232	221	1386	292	אבדהנה˙ ר  מ'  יא' מת ולוב ל  ˙ בוקה'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	3	232	319	1386	390	בשהאאלה כבירורש'˙ שאאראילל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	4	232	433	1386	504	ררהו' מררש ר' חשא˙ ראבי ב'י	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	5	232	542	1386	613	ברא אלהים את השמים ואת הארן˙ זש'ה' המקרה במים עליותיו שם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	6	232	603	1386	674	עבים רכובו המהלך על כנפי רוח ˙ ר' יוחנן אמ' שמים ואריץ נבראו   והח	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	7	232	663	1386	734	ביום הראשון˙ ובשני ברא ה''ב'ה' את הרקיע ואת המלאכים˙ ומנייו שנשאו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	8	232	722	1386	793	המלאתים ביום שני שנ' המקרה במים עליותיו ˙ מה כתיב אחוריו עישה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	9	232	783	1386	854	מלאכיו רוחות משרת אש לוהנ˙ ר' חנינא אומ' בחמשי שנ' ועיום יעופף	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	10	232	843	1386	914	ואמין יעעעי אלא המלאכים כמה שנ ובשתים יעופף˙ ולמה לא נכראו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	11	232	895	1386	966	המלאכים ביום ראשון שלא יאמרו המינים מיכאל היה ועומר מן הצעון	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	12	232	950	1386	1021	וגבריאל מן הררום ומותחין עם 'ה''ב'ה' בשמים ובארץ˙ ומי בראם ה''ם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	13	232	1001	1386	1072	מענמו שנ' בראיוית ברא אלהים˙ ר' יהודהד ור' נחמיה חולקין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	14	232	1055	1386	1126	יהודה אומ' לששת ימים נברא העולם שכן כתוב בוושה בכל יום	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	15	232	1107	1386	1178	ויום ויהיכן˙ הרי שטתוי של ר' יארה˙ ור' נחמיה אומ' מן היום הרין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	16	232	1164	1386	1235	נברא העולם˙ אמ' לו ר' יהודה ומהו שכתו במעשה יום ויום ויהיכן	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	17	232	1222	1386	1293	אמ' ר' ברכיה כשיטתו של ר' נחמיה ויאמר אלהים תוציא הארין מה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	18	232	1279	1386	1350	אל א מדבר שהיה מוכן מבראשית ˙˙˙˙ דא בראשית ברא אלהים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	19	232	1339	1386	1410	מעשה ששאלה מנורונה אחת לר יוסי בן חלפתא לכמה ימים ברא ו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	20	232	1395	1386	1466	ה'ב'ה' את עולמו אמ' לה מן היום הראשון בראו אמרה לו מניין אתה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	21	232	1456	1386	1527	מלמדנן אמ' לה עשית מימיך ארי סטוון אמרה לו הן אמ' לה מסין י	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	22	232	1509	1386	1580	היה ליך כך או יותר אמ' לה וכולם נתתה לפניהם בבת אחת יומיה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	23	232	1567	1386	1638	לו לאו יולא בשלתי כל התבשילין כאחת אבל לא הכנסתי לפני האוירזן	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	24	232	1621	1386	1692	אלא מסון משון וכלם ממקרא אחד הוא שנ' ני יוצר הכל הוא וישראי ו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	25	232	1679	1386	1750	שבט נחלתו וג' א'ר' יהודה הלו˙ בר' שלום בזכות י שיראל נברא העילם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	26	232	1725	1386	1796	מהו או מקדם ברא˙ אלהים את העלם אין כתי כאן ומתחלה ביא ון	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	27	232	1776	1386	1847	אלהים אין כתי' כאן אולא בראשית בירא אלהים˙ רא כראשית כיא ון	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	28	232	1831	1386	1902	אלהים זשה ותתן לי מגן ישעך וימינך תסעדני וענותך תיביני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
11	29	232	1962	1386	2033	ושג וו' אאר' ' ' ו'זו מ' ממ' מא' שא וז םך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0011_fa_0003r.jp2/info.json
12	1	286	303	1413	374	ותתן לי ממ ישעך מדבר בישי י ומהו אומ' מגן הוא לבל החוי	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	2	286	361	1413	432	בו˙ וימינך תםעדני זו התויה שנ' מימינו אי דת למו˙ וענותך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	3	286	415	1413	486	תרביני˙ וכי יש עשו מן הבה' אר' אנא בר אחא התלמוד יושי לעא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	4	286	472	1413	543	רכו ללמד וכשהוא גמר התלמיד אומ' לרב יגעתיך אבל ישיאו היו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	5	286	526	1413	597	למדין מן הב'ה' ובאין להשאר ואומ' להם ה'בה' הרבה יגעתי אתכם שנ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	6	286	584	1413	655	ה' אלהנו דבר אלינן בחודב לאמר ר לכם שבת בהר הזה˙ הויועטתך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	7	286	641	1413	712	תרביני ˙ ר' אומ' מהו וענותך תרביני א'ר' שמעין בר זירא מי עני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	8	286	696	1413	767	כה''ב'ה' התלמיד אומ' לרב בא שנה לי פרק אחד והוא אומ' לולך	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	9	286	760	1413	831	קרמני במקום פלוני אבל ה'ב'ה' אמ' ליחזוקאל קום צא אל הבקערה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	10	286	820	1413	891	ושם אדבר אותך˙ ויצא יחזקאל ומצא לה'ב'ה' שקדמו שם˙ שנ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	11	286	879	1413	950	ואצא אל הבקעה והנה שם כבוד יי' עומד הוי ועכותך תרבני˙ אמ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	12	286	930	1413	1001	ר' לוי בשב ר' יצחק ראה עטוה שביד ה'ב'ה' ראה מה כתיב משה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	13	286	986	1413	1057	ידבר והאלהים יעננו בקול הוי ועשותך תרבני˙ אר' אבא בר כהנאו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	14	286	1041	1413	1112	היה צריך לימ' כי אם אלהים ידבר ואחר כך משה וה'ב'ה' לא עשה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	15	286	1096	1413	1167	נן אלא משה ידבר והאלהים יעננו בקול הוי וענותך תרבני˙ אר' אבא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	16	286	1152	1413	1223	בר כהנא ויש אומ' אותה בשם ר' יהודה בר ישמ ראה ענטוה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	17	286	1203	1413	1274	שביר הב'ה' ראה מה כתי' ויאמר יי אליו השע הזה הגנור יהיה˙ ומה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	18	286	1261	1413	1332	מלך בשר ודם נבודו ליכנם בשער הגרול ולא בשער הקטן אבל הב'ה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	19	286	1317	1413	1388	נכנם בכבודו בשער הקטן הוי וענותך תרבניי אמ' ר' יהודה הלמי בר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	20	286	1375	1413	1446	שלום המתלמידים מהלכין ואחר הדב˙ אבל הב'ה' אינו כן אלא בשמל	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	21	286	1430	1413	1501	אכרהם והיה יושב ומצטער אמ' הב'ה' למלאנים נלך ונכקר את אברהם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	22	286	1489	1413	1560	כשהם הולכים נגלה עליו האלהים ואחר נכן המלא כים שנ' מרא אליו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	23	286	1545	1413	1616	וו באלוני ממרא וכתי בתריה וישא עיניו וירא והנה שלשה אנשים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	24	286	1601	1413	1672	נצבים עליו˙ הוי ועותך תרביני ˙˙ אר' י מון ראה מה כתיב ויקומו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	25	286	1658	1413	1729	משם האנשים וישקיפו על פני םדום ואברהם עודנו עומד לפני	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	26	286	1710	1413	1781	יי' לא היה צריך לומר אלא וי' עודנו עומד אלא תיקון סופרים הוא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	27	286	1759	1413	1830	הוי וענותך˙ אמ' בן עזאי ראה מי עגיו כה' 'ב'ה' מלך בשר ודם מי שחוא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
12	28	286	1812	1413	1883	מזכיר שמו ואחר כך קטידמח שלו אבל הב'ה' הזכיר מעשיו שנא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0012_fa_0003v.jp2/info.json
13	1	234	263	1351	334	ביראשית ברא אלהים את הימים˙  דא בראשית ברא א להים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	2	234	319	1351	390	ה'שה ואהיה איצלו אמון ואהיה שעשועים יום וגו ˙ מהו אמון אר' בר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	3	234	371	1351	442	אלעזר אומו בתורה היה ה'ב'ה מבינ ובורא את העולם שנ' ואהיה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	4	234	429	1351	500	אצלו אמון˙ מה כתי' בראשית נרח מלהים˙ א'ר' שמין בר אלעזר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	5	234	487	1351	558	יוחאי הגיר פנים שהם נשאים שמו של הב'ה' על חנם לא יהא אומ'	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	6	234	543	1351	614	לו' עולה ליה' קרבו אלא כייקריב מכם קרבן ליי'˙ חנטאת לי' מנחה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	7	234	601	1351	672	לה' למה בראשית ביא ואחר כך אלהים משהזכיר קטיזמא שלו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	8	234	661	1351	732	אחרכך הזכיר שמו˙ שאלו המינין את ר' שמלאי אמו לו כמה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	9	234	721	1351	792	אלהות בראו את העולם אמ' להם אנו ואתם נשאל לתורה אמרו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	10	234	779	1351	850	לו הר כתי ומי גוי גרומ אשר לו אלהים קרובים אליו אמרו לו שתישוית	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	11	234	837	1351	908	אמ' להם קראו סוף הפסוק כיי' אלהיכו בכל קראינו אליו˙ אמרו לו	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	12	234	892	1351	963	דו בתי כי אלהים קרושים הוא אמ' להם והלאו כתי' הוא הם לאו נאמ	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	13	234	944	1351	1015	מלא' רושים הוא˙ אר' אכא בשם ר' ברכיה מהו ק דושים שהוא	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	14	234	998	1351	1069	רקרוש בכל מינ קרושות˙ א'ר' אבא בשם ר' חיננא ה'ב'ה' דרכו בקהדה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	15	234	1054	1351	1125	הלוכו בקדושה˙ חשיפת זרועו בקרושה ינאור ואדיר בקרושה ˙ זר	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	16	234	1110	1351	1181	בקדושה שנאמ' אלהים בקדש דרבך˙ הלוכו בקדושה שנ' הליכות	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	17	234	1161	1351	1232	אלי מלכי בקרש˙ נראה בקמשה שנ' הן בקרש חזיתיך˙ חשיפת	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	18	234	1222	1351	1293	זרועו בקרושה דכתי' חשף יי' אתזרוע קרשו˙ נאור ואדיר בקדושה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	19	234	1280	1351	1351	שנ' כוי כמוכה כבאלים יי'˙ הוי כי אלהים קרושים הוא˙ שהוא קדוש	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	20	234	1336	1351	1407	בל מיני קרושות˙ אמ' לו הרי הוא אומ' בראשית ברא אלהים אמ' להם	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	21	234	1391	1351	1462	שמא כי ברא איו כת'י' כאן אלא ברא אלהים˙ ר' ישמעא' שאל את	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	22	234	1447	1351	1518	עהיבא שר' עיבא היה ררש אבין ורקין מדיעשין˙ יאותין ומין יכין	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	23	234	1507	1351	1578	אומ' לור' עקיכא אמור שלך אמ' ר' ישמאל בראשית ברא אלה	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	24	234	1568	1351	1639	שמים וארץ אין כתי' כאן אלא את השמים ואת הארץ˙ ישובו של	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
13	25	234	1622	1351	1693	מקרא הוא אמ' לו ר עקיבא כתי' כי לא דבר רק מכם אלו נאמ' שמים	https://digi.vatlib.it/iiifimage/MSS_Vat.ebr.44.pt.1/Vat.ebr.44.pt.1_0013_fa_0004r.jp2/info.json
